dc_type,fedora_createdBy,dc_creator,fedora_hasParent,dc_rights,dc_contributor,fedora_lastModifiedBy,dcterms_extent,fedora_created,ldp_contains,dcterms_provenance,dc_title,dcterms_temporal,dc_subject,dcterms_isPartOf,dcterms_abstract,dcterms_created,dc_identifier,dcterms_type,fedora_lastModified,fedora_writable,files,dcterms_spatial,tamudigital_local/details,dc_description
Photographs,fedoraAdmin,"Rydzewski, Tony",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 12X16.5mm, mounted",2023-02-17T17:47:36.788000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/260/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/260/orderProxies,,Surgery on an Unidentified Small Animal,1990s,"Hospitals, Teaching|Surgery, Veterinary|Hospitals, Animal|Clinical Competence|Veterinary students|Veterinary teachers|Teaching Rounds|Texas A & M University. Department of Veterinary Small Animal Medicine--Faculty|Texas A & M University. College of Medicine--Students|Hulse, Don A.|Texas A & M University. College of Medicine--Faculty|Education, Veterinary|Surgery Department, Hospital|Small Animal Medicine and Surgery",College of Veterinary Medicine Image Collection,Dr. Don Hulse (on the left) with two other unnamed persons perform surgery on an unidentified small animal.   Dr. Hulse was Professor and Chief of Surgery for the Small Animal Medicine and Surgery Department.,1992-04,0128|0260,StillImage,2023-02-17T17:47:36.788000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/260/pages/page_0/files/CVM_0260.jpg,Texas|College Station,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine. Media Resources|Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 16.5X24 mm, mounted",2023-02-17T18:02:33.379000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/303/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/303/orderProxies,,"Construction of the Stevenson Companion Animal Life-Care Center, number 1: Future Site",1990s,Stevenson Companion Animal Life-Care Center--Planning|Texas A & M University. College of Veterinary Medicine--Buildings--Planning|College buildings--Planning|Campus planning|Grading (Earthworks)|Building sites|School lands|Animal housing--Planning,College of Veterinary Medicine Image Collection,"The future site for a """"Companion Animal Geriatric Center, Texas A&M University"" is graded in preparation for construction. The Center, later named the Stevenson Companion Animal Center, was established by the Texas A&M College of Veterinary Medicine in 1993 at the suggestion of Dr. E. W. ""Ned"" Ellett, former head of the Small Animal Clinic at Texas A&M University.",1992-03,0026|0303,StillImage,2023-02-17T18:02:33.379000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/303/pages/page_0/files/CVM_0303.jpg,College Station|Texas,"Written on photograph: ""Companion Animal Center Site. Site graded, sign in foreground.  """,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 16X23.5mm; copy of photo mounted & Laminated to stiff tag board,2023-02-17T16:22:58.230000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/13/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/13/pages,,Second Veterinary Hospital at the A&M College of Texas,,"Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Buildings|Historic buildings|Hospital buildings|Veterinary medicine--History|College buildings|Hospitals, Teaching|Hospitals, Animal",College of Veterinary Medicine Image Collection,"Texas A&M College, School of Veterinary Medicine's second veterinary hospital. Used as a veterinary clinic from about 1908-1916.  Barn-like structure with multi story main building, with one story wings extending to either side.",Between 1908 and 1916,0012,StillImage,2023-02-17T16:22:58.230000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/13/pages/page_0/files/CVM_0012.jpg,Texas|College Station,,
Photographs,fedoraAdmin,"Morgan, Beth",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 16.5X24 mm, mounted",2023-02-17T17:55:13.546000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/282/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/282/pages,,"Construction of the Large Animal Teaching Hospital, number 5: Framing of the Lower Floor",1990s,"Hospital buildings|Building sites|School lands|College buildings|Texas A & M University. College of Veterinary Medicine--Buildings|Architecture|Hospitals, Teaching|Hospitals, Animal|Large Animal Hospital|Texas A & M University. Department of Large Animal Medicine and Surgery--Buildings",College of Veterinary Medicine Image Collection,"The framing stage of a lower floor  of the new Large Animal Teaching Hospital while it was under construction.  The Large Animal Teaching Hospital building is 68,688 square feet of space, and was completed in 1993. It was built to house administrative offices and all of the teaching and patient care programs of the Department of Large Animal Medicine and Surgery, with the exceptions of nuclear medicine, wildlife medicine, and theriogenology.",1992-02,0282|0093,StillImage,2023-02-17T17:55:13.546000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/282/pages/page_0/files/CVM_0282.jpg,College Station|Texas,,
Photographs,fedoraAdmin,"Morgan, Beth",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 16.5X24 mm, mounted",2023-02-17T18:00:48.585000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/298/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/298/orderProxies,,"Veterinary Research Building, number 9: Construction on North Side",1990s,Veterinary laboratories|Building sites|College buildings|Texas A & M University. College of Veterinary Medicine--Buildings|Architecture,College of Veterinary Medicine Image Collection,This view of the North end of the new Veterinary Research Building under construction shows the application of the exterior brickwork that will make up the finished façade.  The groundbreaking ceremony of this building was held in 1991 and coincided with the 75th anniversary of the College of Veterinary Medicine & Biomedical Sciences.  This building opened in 1993 with five stories and included an open atrium surrounded by four upper floors of Laboratory spaces.,1992-05,0102|0298,StillImage,2023-02-17T18:00:48.585000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/298/pages/page_0/files/CVM_0298.jpg,Texas|College Station,"Written on photograph: ""Construction- Research BLDG. North side of BLDG.""",
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white negative,2023-02-17T18:08:40.801000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/321/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/321/orderProxies,,"Small Animal Clinic Entrance, number 03",1990s,"Animal health|Dogs|Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Teaching|Hospitals, Animal|Pet medicine|Veterinary services|Hospital buildings|Small Animal Clinic",College of Veterinary Medicine Image Collection,A woman with a dog on a leash climb the steps to the entrance of the Small Animal Clinic building.,1999-06-14,0319-03,StillImage,2023-02-17T18:08:40.801000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/321/pages/page_0/files/CVM_0319-3.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 11.5X16.5mm , mounted",2023-02-17T17:46:14.284000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/256/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/256/pages,,"Texas Veterinary Medical Diagnostic Laboratory, number 1: Dr. Lelve Gayle",Between 1970 and 1990,"Texas A & M University. College of Veterinary Medicine--Faculty|Diagnostic Services|Gayle, Lelve|Veterinary teachers|Veterinary laboratories|Texas Veterinary Medical Diagnostic Laboratory--Employees",College of Veterinary Medicine Image Collection,"Dr. Lelve Gayle talks on the phone in his office at the Texas Veterinary Medical Diagnostic Laboratory.  Dr. Gayle earned his doctorate of veterinary medicine degree in 1964 and master of science in veterinary toxicology in 1980, both from Texas A&M University. Prior to joining the Texas Veterinary Medical Diagnostic Laboratory (TVMDL) in 1976, he worked in veterinary private practice and for the U. S. Air Force. Dr. Gayle was president of the Texas Academy of Veterinary Practice in 1985 and president of  the Texas Veterinary Medical Association in 1996. He worked at the TVMDL for 31 years and was executive director from 2002 until July 31, 2007 when he retired. On August 6th, 2017, Dr. Lelve Gayle passed from this life at the age of 77.",Between 1970 and 1990,0087|0256,StillImage,2023-02-17T17:46:14.284000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/256/pages/page_0/files/CVM_0256.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 15.5X21 mm,2023-02-17T16:33:02.072000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/36/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/36/pages,,Large Animal Necropsy Laboratory,,"Practicums|Education, Veterinary|Autopsy|Dissection|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Students|Horses|Large Animal Medicine and Surgery|Veterinary students|Cattle|Anatomy, Veterinary",College of Veterinary Medicine Image Collection,Students study the dissection of cattle and equine at a table inside a laboratory.,Between 1890 and 1910,0035,StillImage,2023-02-17T16:33:02.072000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/36/pages/page_0/files/CVM_0035.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 9X16mm;,2023-02-17T16:31:04.110000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/30/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/30/pages,,"Francis Hall, number 1: Architectural Drawing",1910s,College buildings|Architectural drawings|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Buildings|Historic buildings|Francis Hall,College of Veterinary Medicine Image Collection,"An architectural drawing of what will be Francis Hall used by the School  of Veterinary Science. The building was designed by the college architect, R. Adelsperger, who insisted that the building could be constructed for $100,000.00. However, in two requests, the bids returned each time exceeded this amount. The Board of Directors thereupon turned the matter over to Endress and Watkin who left the design of the building as it was and merely decreased the overall dimensions.",Between 1910 and 1920,0029,StillImage,2023-02-17T16:31:04.110000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/30/pages/page_0/files/CVM_0029.jpg,Texas|College Station,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 19.5X24.5mm, mounted",2023-02-17T17:53:50.031000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/278/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/278/pages,,"Construction of the Large Animal Teaching Hospital, number 1",1990s,"Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Teaching|Hospitals, Animal|Large Animal Hospital|Large Animal Medicine and Surgery|Texas A & M University. Department of Large Animal Medicine and Surgery--Buildings|Hospital buildings|Building sites|College buildings",College of Veterinary Medicine Image Collection,"A view of the Large Animal Teaching Hospital building, while it was still under construction.   It contained 68,688 square feet of space and its construction was completed in 1993. The Large Animal Teaching Hospital housed administrative offices and all the teaching and patient care programs of the Department of Large Animal Medicine and Surgery, with the exceptions of nuclear medicine, wildlife medicine, and theriogenology.",Between 1992 and 1993,0278,StillImage,2023-02-17T17:53:50.031000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/278/pages/page_0/files/CVM_0278.jpg,Texas|College Station,"Written on photograph: ""TVMC Buildings.""",
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 12X17.5mm,2023-02-17T16:35:02.767000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/42/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/42/orderProxies,,"Cryptorchid Procedure, number 2",,"Castration|Veterinary teachers|Teaching Rounds|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Faculty|Testis|Practicums|Cryptorchid|Education, Veterinary|Veterinary medicine--History|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Students|Horses|Clinical Competence|Large Animal Medicine and Surgery|Veterinary students|Cryptorchidism",College of Veterinary Medicine Image Collection,A group of men with a restrained horse during a cryptorchid operation being performed outdoors.  Cryptorchidism is a condition in which one or both of the testicles are undescended. The procedure depicted in this image involves the undescended testes being pulled through the inguinal canal and into the scrotal sac.,,0041,StillImage,2023-02-17T16:35:02.767000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/42/pages/page_0/files/CVM_0041.jpg,College Station|Texas,,
